customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract,payment_method,internet_service,online_security,tech_support,paperless_billing,monthly_charges,total_charges,churn
CUST-15552,Female,0,No,No,7,Month-to-month,Electronic check,No,Yes,No,Yes,54.75,391.58,No
CUST-15553,Male,0,Yes,No,0,Month-to-month,Mailed check,Fiber optic,Yes,No internet service,Yes,52.28,20.0,Yes
CUST-15554,Female,0,Yes,No,24,Two year,Bank transfer,No,No internet service,No internet service,Yes,69.75,1763.7,No
CUST-15555,Female,0,No,Yes,14,Month-to-month,Credit card,DSL,No internet service,No,No,99.81,1346.43,Yes
CUST-15556,Male,0,No,No,1,One year,Electronic check,DSL,No,Yes,Yes,76.26,92.05,No
CUST-15557,Female,1,Yes,No,16,Month-to-month,Mailed check,DSL,No,Yes,Yes,34.42,593.47,No
CUST-15558,Female,0,No,No,4,Two year,Mailed check,Fiber optic,No,No internet service,Yes,75.63,318.49,No
CUST-15559,Male,0,Yes,Yes,23,One year,Bank transfer,Fiber optic,Yes,No internet service,Yes,54.75,1189.58,No
CUST-15560,Male,0,No,No,14,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,53.24,719.41,Yes
CUST-15561,Female,0,No,No,4,Month-to-month,Electronic check,No,No,No internet service,No,49.47,198.7,Yes
CUST-15562,Male,0,No,Yes,12,One year,Bank transfer,Fiber optic,Yes,No internet service,Yes,72.88,849.35,No
CUST-15563,Male,0,No,Yes,6,Month-to-month,Mailed check,No,No internet service,Yes,Yes,67.44,421.87,No
CUST-15564,Female,0,Yes,No,25,Month-to-month,Electronic check,DSL,No,Yes,Yes,46.97,1131.73,Yes
CUST-15565,Male,1,Yes,Yes,8,Month-to-month,Credit card,Fiber optic,Yes,Yes,No,76.25,589.91,Yes
CUST-15566,Male,0,No,No,41,Month-to-month,Electronic check,Fiber optic,No,No,Yes,59.75,2246.35,Yes
CUST-15567,Female,0,Yes,No,0,Month-to-month,Electronic check,DSL,No,No,Yes,54.46,20.0,No
CUST-15568,Male,0,No,No,12,Month-to-month,Credit card,No,No,No,No,69.38,850.14,No
CUST-15569,Male,0,Yes,No,23,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,Yes,59.87,1446.98,No
CUST-15570,Female,0,Yes,No,0,Two year,Electronic check,DSL,No,No,No,50.93,20.0,Yes
CUST-15571,Female,0,No,No,5,Two year,Bank transfer,DSL,No,Yes,Yes,95.02,513.29,Yes
CUST-15572,Female,1,Yes,No,9,Month-to-month,Electronic check,DSL,No,No,No,96.26,867.72,Yes
CUST-15573,Male,0,Yes,No,0,Month-to-month,Electronic check,No,No,No,Yes,48.64,20.0,No
CUST-15574,Female,0,Yes,No,18,Two year,Electronic check,DSL,Yes,Yes,No,75.22,1289.73,No
CUST-15575,Female,1,No,No,23,One year,Electronic check,Fiber optic,Yes,No,No,54.13,1167.56,Yes
CUST-15576,Male,0,Yes,No,6,Two year,Credit card,DSL,Yes,No internet service,Yes,56.4,336.05,No
CUST-15577,Female,0,Yes,No,18,Month-to-month,Credit card,Fiber optic,Yes,No internet service,Yes,48.11,833.5,Yes
CUST-15578,Female,0,Yes,No,72,Month-to-month,Electronic check,DSL,No internet service,Yes,No,33.46,2398.96,No
CUST-15579,Female,0,Yes,No,52,Two year,Electronic check,Fiber optic,No internet service,Yes,Yes,65.32,3210.13,No
CUST-15580,Female,0,Yes,No,1,Month-to-month,Electronic check,Fiber optic,No,No,No,59.78,78.21,Yes
CUST-15581,Male,0,No,No,3,One year,Mailed check,Fiber optic,No,Yes,Yes,55.34,185.41,Yes
CUST-15582,Female,0,No,No,16,One year,Credit card,Fiber optic,No,No internet service,No,102.97,1695.15,No
CUST-15583,Female,0,Yes,Yes,6,Two year,Credit card,No,No,No,Yes,75.45,487.39,No
CUST-15584,Male,1,No,No,2,Two year,Electronic check,Fiber optic,No,No,No,75.38,159.28,Yes
CUST-15585,Female,0,No,No,7,Month-to-month,Electronic check,No,No,No internet service,Yes,115.76,827.59,Yes
CUST-15586,Male,0,Yes,Yes,1,Month-to-month,Electronic check,DSL,No,No,Yes,79.28,92.7,Yes
CUST-15587,Male,0,Yes,No,18,Month-to-month,Credit card,DSL,No,No,Yes,120.0,2040.02,Yes
CUST-15588,Male,0,No,Yes,16,Two year,Mailed check,Fiber optic,No,Yes,No,54.82,884.41,No
CUST-15589,Female,0,No,No,0,Month-to-month,Mailed check,No,No internet service,Yes,Yes,65.86,20.0,No
CUST-15590,Male,0,Yes,No,15,Month-to-month,Credit card,DSL,No,No,Yes,96.2,1450.44,Yes
CUST-15591,Male,0,Yes,Yes,17,Two year,Credit card,DSL,Yes,No,No,18.0,335.6,No
CUST-15592,Male,0,Yes,Yes,22,Month-to-month,Mailed check,Fiber optic,No,No,Yes,71.34,1590.68,No
CUST-15593,Female,0,Yes,No,72,Two year,Electronic check,Fiber optic,No,No,Yes,120.0,8767.09,No
CUST-15594,Female,0,No,Yes,72,One year,Electronic check,Fiber optic,Yes,No,Yes,36.38,2464.44,No
CUST-15595,Female,0,No,Yes,17,Month-to-month,Electronic check,Fiber optic,No,No,Yes,108.06,1807.29,Yes
CUST-15596,Female,0,No,Yes,44,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,61.68,2789.99,No
CUST-15597,Female,0,Yes,Yes,2,Month-to-month,Mailed check,Fiber optic,No,No internet service,Yes,120.0,259.78,Yes
CUST-15598,Female,0,Yes,Yes,18,Month-to-month,Mailed check,No,No internet service,Yes,Yes,42.61,713.86,No
CUST-15599,Female,0,Yes,No,27,One year,Electronic check,No,No,No internet service,No,43.77,1202.04,No
CUST-15600,Male,0,No,No,19,Month-to-month,Credit card,DSL,Yes,Yes,No,37.47,681.25,No
CUST-15601,Male,1,No,Yes,6,Month-to-month,Mailed check,Fiber optic,No,No internet service,No,70.7,461.02,Yes
CUST-15602,Male,1,Yes,Yes,1,Month-to-month,Electronic check,DSL,Yes,Yes,Yes,53.07,75.16,No
CUST-15603,Male,1,Yes,No,11,Two year,Bank transfer,No,No,No internet service,Yes,47.72,558.95,No
CUST-15604,Female,0,No,Yes,25,Two year,Credit card,Fiber optic,Yes,No,Yes,75.46,1773.12,No
CUST-15605,Male,0,No,No,72,Month-to-month,Mailed check,No,Yes,Yes,No,84.6,5606.37,No
CUST-15606,Male,0,Yes,Yes,6,Month-to-month,Electronic check,DSL,Yes,Yes,No,18.0,131.63,No
CUST-15607,Male,1,Yes,Yes,59,Two year,Electronic check,DSL,Yes,No,Yes,92.03,5299.87,No
CUST-15608,Male,0,Yes,Yes,1,One year,Electronic check,No,Yes,No internet service,Yes,28.63,49.53,Yes
CUST-15609,Female,0,No,Yes,64,Two year,Bank transfer,No,No,No,Yes,55.87,3697.08,No
CUST-15610,Female,0,No,No,42,Month-to-month,Bank transfer,Fiber optic,Yes,No,No,54.14,2359.63,No
CUST-15611,Female,0,No,Yes,0,Month-to-month,Bank transfer,DSL,Yes,Yes,Yes,76.63,20.0,Yes
CUST-15612,Male,0,No,No,8,Two year,Bank transfer,DSL,No internet service,No,No,41.57,352.17,No
CUST-15613,Female,0,No,No,1,Month-to-month,Credit card,Fiber optic,No,Yes,Yes,88.44,112.05,No
CUST-15614,Male,0,Yes,No,72,Month-to-month,Mailed check,Fiber optic,No,No,Yes,40.92,2819.76,Yes
CUST-15615,Female,0,Yes,Yes,13,Month-to-month,Bank transfer,No,Yes,Yes,No,96.53,1273.51,No
CUST-15616,Female,0,Yes,Yes,26,Month-to-month,Mailed check,DSL,Yes,No internet service,No,60.46,1521.12,No
CUST-15617,Female,0,Yes,No,6,One year,Mailed check,DSL,No,No,Yes,70.35,416.62,No
CUST-15618,Female,1,No,Yes,65,One year,Credit card,Fiber optic,No,No,Yes,95.8,6385.0,No
CUST-15619,Female,0,No,No,7,Month-to-month,Bank transfer,DSL,Yes,No,No,59.73,408.16,No
CUST-15620,Male,0,No,No,7,Two year,Electronic check,Fiber optic,No,No,No,120.0,789.67,No
CUST-15621,Female,0,Yes,No,9,Month-to-month,Mailed check,Fiber optic,Yes,No,No,59.25,521.89,No
CUST-15622,Male,0,Yes,Yes,14,Month-to-month,Credit card,Fiber optic,No,Yes,Yes,71.57,988.99,Yes
CUST-15623,Male,0,Yes,No,0,Month-to-month,Credit card,Fiber optic,Yes,No internet service,Yes,113.39,20.0,Yes
CUST-15624,Male,0,No,No,21,Two year,Bank transfer,No,Yes,No internet service,No,80.08,1592.34,No
CUST-15625,Male,0,Yes,No,0,Month-to-month,Mailed check,Fiber optic,No,No,Yes,91.89,20.0,Yes
CUST-15626,Male,0,Yes,Yes,18,Two year,Electronic check,DSL,No,Yes,Yes,54.25,979.39,No
CUST-15627,Female,0,Yes,No,14,Month-to-month,Mailed check,DSL,No,No,No,18.0,273.76,No
CUST-15628,Female,0,No,No,6,Month-to-month,Mailed check,No,Yes,No internet service,Yes,47.22,285.66,No
CUST-15629,Female,0,No,No,9,One year,Electronic check,Fiber optic,No,No,No,63.91,610.4,No
CUST-15630,Female,0,No,No,29,One year,Electronic check,Fiber optic,Yes,No internet service,Yes,42.75,1141.59,No
CUST-15631,Male,0,No,No,0,Month-to-month,Bank transfer,No,No,Yes,No,66.81,20.0,Yes
CUST-15632,Female,0,No,Yes,9,Two year,Bank transfer,Fiber optic,No,No,Yes,20.13,204.25,No
CUST-15633,Female,0,Yes,No,27,Month-to-month,Bank transfer,DSL,No,No,No,67.53,1678.72,Yes
CUST-15634,Male,0,Yes,No,3,Two year,Credit card,DSL,No,No,Yes,43.13,147.96,No
CUST-15635,Male,0,No,Yes,19,One year,Mailed check,No,No,Yes,Yes,18.0,364.89,No
CUST-15636,Female,0,No,No,4,Month-to-month,Electronic check,Fiber optic,No,No internet service,Yes,68.62,290.62,No
CUST-15637,Female,0,Yes,No,4,One year,Credit card,Fiber optic,Yes,Yes,Yes,65.76,260.74,No
CUST-15638,Male,0,Yes,Yes,35,Two year,Mailed check,No,Yes,No,Yes,55.38,1938.45,No
CUST-15639,Female,0,No,Yes,7,One year,Electronic check,Fiber optic,Yes,No,Yes,36.98,276.71,No
CUST-15640,Female,1,Yes,No,11,Month-to-month,Mailed check,Fiber optic,Yes,No,Yes,33.98,383.61,No
CUST-15641,Female,0,No,No,31,Month-to-month,Electronic check,Fiber optic,No internet service,No internet service,Yes,109.51,3260.93,Yes
CUST-15642,Female,0,Yes,No,4,One year,Mailed check,Fiber optic,No internet service,No internet service,Yes,85.91,341.83,Yes
CUST-15643,Male,0,Yes,Yes,18,Two year,Bank transfer,Fiber optic,Yes,Yes,Yes,47.79,804.1,No
CUST-15644,Male,0,Yes,Yes,59,One year,Credit card,DSL,Yes,No,Yes,48.58,2614.74,No
CUST-15645,Male,0,No,No,19,One year,Bank transfer,No,Yes,No internet service,Yes,33.6,670.35,No
CUST-15646,Female,0,No,No,1,Month-to-month,Electronic check,No,No internet service,No internet service,No,60.68,79.4,Yes
CUST-15647,Female,0,Yes,Yes,21,Two year,Electronic check,Fiber optic,No internet service,No internet service,Yes,102.22,1999.52,No
CUST-15648,Female,0,No,No,2,Month-to-month,Mailed check,Fiber optic,No,No,No,79.43,165.22,No
CUST-15649,Female,0,Yes,No,7,One year,Electronic check,DSL,No,No,Yes,91.88,607.63,No
CUST-15650,Female,0,Yes,Yes,45,Month-to-month,Mailed check,No,No,Yes,No,29.54,1245.14,No
CUST-15651,Male,0,No,Yes,0,Month-to-month,Bank transfer,Fiber optic,Yes,No,Yes,47.54,20.0,No
CUST-15652,Female,0,Yes,Yes,1,One year,Mailed check,Fiber optic,Yes,Yes,Yes,73.74,94.83,No
CUST-15653,Female,0,No,No,10,One year,Credit card,Fiber optic,No,No,Yes,18.0,191.9,No
CUST-15654,Male,0,No,Yes,72,Two year,Mailed check,DSL,No internet service,No internet service,Yes,45.69,3122.68,No
CUST-15655,Female,0,No,No,8,Month-to-month,Mailed check,DSL,No,Yes,Yes,39.43,325.71,No
CUST-15656,Male,1,No,No,4,Month-to-month,Electronic check,DSL,No internet service,No,Yes,104.64,416.21,Yes
CUST-15657,Male,0,No,No,19,Two year,Credit card,Fiber optic,No internet service,No,Yes,90.94,1755.78,No
CUST-15658,Male,0,Yes,Yes,17,Month-to-month,Credit card,Fiber optic,Yes,No,Yes,79.44,1295.71,No
CUST-15659,Male,0,Yes,No,14,One year,Credit card,DSL,Yes,No,No,63.65,904.96,No
CUST-15660,Male,0,Yes,No,70,Two year,Credit card,DSL,No,Yes,Yes,81.56,5478.82,No
CUST-15661,Female,0,No,No,7,Two year,Credit card,DSL,No,No internet service,Yes,57.16,404.67,No
CUST-15662,Male,0,Yes,No,8,Month-to-month,Bank transfer,DSL,No,Yes,Yes,93.3,779.43,No
CUST-15663,Male,0,Yes,No,3,One year,Mailed check,No,Yes,Yes,No,37.88,131.12,Yes
CUST-15664,Female,1,No,No,28,Month-to-month,Electronic check,Fiber optic,No internet service,No internet service,No,33.07,909.69,Yes
CUST-15665,Female,0,No,Yes,9,Month-to-month,Bank transfer,DSL,No internet service,No,No,62.9,557.34,No
CUST-15666,Male,0,No,No,38,Month-to-month,Bank transfer,Fiber optic,Yes,No internet service,Yes,72.67,2776.87,No
CUST-15667,Female,1,No,No,72,Two year,Credit card,Fiber optic,No,No internet service,Yes,100.63,7221.92,No
CUST-15668,Female,0,Yes,No,1,Month-to-month,Mailed check,No,No internet service,No internet service,Yes,40.35,56.82,No
CUST-15669,Male,0,No,Yes,72,One year,Credit card,DSL,Yes,Yes,Yes,63.73,4614.06,No
CUST-15670,Male,0,Yes,Yes,7,One year,Bank transfer,DSL,No,Yes,Yes,68.75,485.76,No
CUST-15671,Female,1,Yes,No,13,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,45.0,631.97,Yes
CUST-15672,Male,0,No,Yes,36,Month-to-month,Electronic check,No,Yes,No,No,82.06,2886.32,Yes
CUST-15673,Male,0,No,No,26,Two year,Credit card,DSL,Yes,Yes,Yes,34.65,958.29,No
CUST-15674,Female,0,No,No,36,Month-to-month,Mailed check,DSL,No,No,No,61.29,2271.86,Yes
CUST-15675,Male,0,No,No,15,One year,Electronic check,DSL,No,No,Yes,76.76,1223.4,No
CUST-15676,Male,0,No,Yes,59,Month-to-month,Mailed check,Fiber optic,No,Yes,Yes,76.85,4240.77,Yes
CUST-15677,Male,0,Yes,Yes,37,Month-to-month,Electronic check,Fiber optic,Yes,Yes,Yes,71.83,2544.42,Yes
CUST-15678,Male,0,No,No,8,Month-to-month,Credit card,No,No,No,Yes,29.48,253.07,No
CUST-15679,Male,1,No,No,71,Month-to-month,Electronic check,No,No,Yes,Yes,96.91,6313.03,Yes
CUST-15680,Female,0,No,No,72,Month-to-month,Mailed check,Fiber optic,No,No,No,63.66,4634.29,Yes
CUST-15681,Female,1,Yes,No,12,One year,Mailed check,No,No,No,No,19.0,234.4,No
CUST-15682,Male,0,Yes,No,25,Month-to-month,Credit card,DSL,No,Yes,Yes,30.31,718.96,No
CUST-15683,Female,0,No,Yes,40,Month-to-month,Bank transfer,Fiber optic,No,Yes,Yes,23.18,862.68,No
CUST-15684,Male,0,Yes,No,40,Month-to-month,Electronic check,No,No,Yes,Yes,31.95,1249.76,No
CUST-15685,Male,0,No,Yes,0,One year,Credit card,Fiber optic,No internet service,No,No,57.99,20.0,No
CUST-15686,Male,1,Yes,Yes,23,Month-to-month,Bank transfer,DSL,No,No,No,18.0,423.59,Yes
CUST-15687,Male,0,Yes,No,72,Month-to-month,Electronic check,DSL,No,No,Yes,89.51,6215.68,No
CUST-15688,Male,0,No,No,6,One year,Bank transfer,Fiber optic,Yes,Yes,Yes,102.71,655.14,No
CUST-15689,Female,0,Yes,No,38,One year,Credit card,No,No,No,Yes,97.02,3378.42,Yes
CUST-15690,Female,0,No,No,18,Month-to-month,Bank transfer,Fiber optic,No,No internet service,No,26.61,512.85,Yes
CUST-15691,Male,0,Yes,Yes,6,Two year,Credit card,DSL,No,Yes,No,83.36,523.79,No
CUST-15692,Female,0,Yes,No,1,Month-to-month,Mailed check,Fiber optic,Yes,No internet service,No,96.19,115.89,Yes
CUST-15693,Male,0,Yes,No,34,Month-to-month,Bank transfer,No,Yes,No internet service,Yes,120.0,4288.86,No
CUST-15694,Female,0,No,Yes,9,One year,Electronic check,Fiber optic,Yes,Yes,No,25.7,229.88,No
CUST-15695,Male,0,Yes,No,11,Month-to-month,Credit card,DSL,No,No,No,86.55,946.9,No
CUST-15696,Female,0,No,No,15,Month-to-month,Bank transfer,No,Yes,Yes,Yes,55.21,855.93,No
CUST-15697,Male,0,No,No,16,Two year,Mailed check,No,Yes,Yes,Yes,79.17,1261.59,No
CUST-15698,Male,0,No,No,5,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,49.15,252.99,No
CUST-15699,Female,0,No,No,26,Month-to-month,Mailed check,DSL,Yes,No,No,75.69,1798.88,No
CUST-15700,Female,0,Yes,No,28,Two year,Bank transfer,Fiber optic,Yes,No internet service,No,120.0,3372.66,No
CUST-15701,Male,0,Yes,No,3,Month-to-month,Bank transfer,No,No,No internet service,No,40.35,144.66,No
CUST-15702,Female,0,No,No,18,Month-to-month,Mailed check,No,No,No internet service,Yes,26.02,491.99,Yes
CUST-15703,Male,0,Yes,No,22,Month-to-month,Electronic check,No,Yes,Yes,Yes,45.06,919.78,No
CUST-15704,Female,0,No,No,4,One year,Mailed check,DSL,Yes,No,No,82.23,350.61,Yes
CUST-15705,Female,0,No,Yes,53,Month-to-month,Mailed check,No,Yes,No,Yes,81.14,4366.12,No
CUST-15706,Male,0,Yes,No,15,One year,Bank transfer,Fiber optic,No internet service,No,Yes,18.0,289.86,No
CUST-15707,Female,0,No,No,2,Month-to-month,Mailed check,No,No,No internet service,No,58.58,135.79,No
CUST-15708,Female,0,No,Yes,9,One year,Electronic check,Fiber optic,No internet service,No,No,81.98,761.67,No
CUST-15709,Male,0,Yes,No,15,Month-to-month,Electronic check,No,No,No,Yes,73.89,1113.3,Yes
CUST-15710,Female,0,No,Yes,0,Month-to-month,Bank transfer,DSL,No internet service,No,Yes,73.21,20.0,Yes
CUST-15711,Male,0,Yes,Yes,0,Two year,Bank transfer,Fiber optic,No internet service,Yes,No,105.68,20.0,Yes
CUST-15712,Male,0,No,No,1,Month-to-month,Electronic check,DSL,Yes,Yes,No,58.15,72.96,Yes
CUST-15713,Male,0,No,No,18,One year,Mailed check,DSL,Yes,No,Yes,76.48,1367.5,No
CUST-15714,Male,0,No,No,9,Month-to-month,Electronic check,Fiber optic,No,No internet service,Yes,34.97,336.47,No
CUST-15715,Male,0,No,Yes,53,Two year,Electronic check,Fiber optic,Yes,No,Yes,109.36,5665.72,No
CUST-15716,Female,0,No,No,19,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,28.54,553.34,No
CUST-15717,Male,0,No,Yes,34,One year,Electronic check,DSL,Yes,No internet service,Yes,47.98,1675.15,No
CUST-15718,Male,0,No,No,27,One year,Electronic check,DSL,No internet service,No,Yes,65.73,1654.87,No
CUST-15719,Female,0,No,No,17,Month-to-month,Mailed check,DSL,No,Yes,No,52.01,915.2,No
CUST-15720,Female,1,No,No,32,Month-to-month,Mailed check,DSL,No,Yes,No,79.31,2446.34,Yes
CUST-15721,Female,0,No,Yes,18,One year,Bank transfer,Fiber optic,No,Yes,No,21.88,420.86,No
CUST-15722,Male,0,No,No,11,Month-to-month,Bank transfer,Fiber optic,No,No,No,18.0,204.72,No
CUST-15723,Male,0,No,No,13,Two year,Mailed check,No,No,No,Yes,37.11,511.65,No
CUST-15724,Male,0,No,Yes,43,Month-to-month,Mailed check,DSL,No,No,Yes,99.23,4366.78,Yes
CUST-15725,Female,0,Yes,Yes,19,Month-to-month,Mailed check,DSL,No,No,Yes,18.0,344.28,No
CUST-15726,Male,0,No,No,11,Month-to-month,Credit card,Fiber optic,No,No,Yes,79.59,912.48,No
CUST-15727,Female,0,No,No,4,Month-to-month,Credit card,No,No,No internet service,Yes,93.77,364.54,Yes
CUST-15728,Male,0,No,No,16,Month-to-month,Credit card,DSL,No,No internet service,Yes,69.93,1162.84,Yes
CUST-15729,Female,0,Yes,Yes,6,Month-to-month,Mailed check,No,No,No internet service,Yes,36.32,220.92,Yes
CUST-15730,Male,0,No,No,72,Month-to-month,Credit card,Fiber optic,No,No,No,42.66,3238.45,No
CUST-15731,Male,1,Yes,No,16,Month-to-month,Electronic check,No,Yes,No internet service,Yes,96.8,1550.37,No
CUST-15732,Male,0,Yes,No,0,Month-to-month,Bank transfer,No,No,Yes,No,62.95,20.0,No
CUST-15733,Female,0,No,No,2,Month-to-month,Mailed check,DSL,No,Yes,No,68.89,155.65,No
CUST-15734,Female,0,No,No,8,Month-to-month,Electronic check,Fiber optic,Yes,No,No,61.59,506.23,Yes
CUST-15735,Male,0,Yes,No,2,Month-to-month,Electronic check,No,Yes,Yes,Yes,69.89,155.93,No
CUST-15736,Male,1,No,No,53,One year,Mailed check,No,No internet service,No,No,68.87,3380.8,No
CUST-15737,Male,0,Yes,No,46,Month-to-month,Electronic check,Fiber optic,No,No,Yes,93.08,4048.17,No
CUST-15738,Female,0,Yes,Yes,72,Two year,Electronic check,No,No,Yes,No,48.37,3643.26,No
CUST-15739,Male,0,Yes,No,29,Month-to-month,Electronic check,Fiber optic,No,No internet service,Yes,35.8,1012.41,Yes
CUST-15740,Male,0,No,Yes,24,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,64.64,1429.31,No
CUST-15741,Male,0,Yes,No,61,Month-to-month,Electronic check,DSL,No,Yes,Yes,61.58,3850.02,Yes
CUST-15742,Male,0,Yes,No,70,Month-to-month,Bank transfer,Fiber optic,No internet service,Yes,No,65.33,4625.09,No
CUST-15743,Female,0,No,No,50,Two year,Bank transfer,Fiber optic,No internet service,No,Yes,120.0,5696.75,No
CUST-15744,Female,0,Yes,Yes,47,Month-to-month,Bank transfer,DSL,No internet service,No internet service,Yes,44.65,2025.52,No
CUST-15745,Male,0,No,Yes,26,Month-to-month,Electronic check,No,Yes,No,No,89.7,2290.83,No
CUST-15746,Male,1,No,Yes,0,Month-to-month,Electronic check,No,No,Yes,No,54.3,20.0,No
CUST-15747,Female,0,No,Yes,13,Two year,Mailed check,DSL,No,Yes,Yes,85.11,1180.47,No
CUST-15748,Female,0,Yes,No,24,One year,Credit card,Fiber optic,No,Yes,No,69.24,1609.8,Yes
CUST-15749,Male,0,No,No,19,Month-to-month,Electronic check,Fiber optic,No,No internet service,Yes,78.61,1556.41,Yes
CUST-15750,Female,0,No,Yes,41,Two year,Bank transfer,No,No internet service,No internet service,No,83.02,3506.38,No
CUST-15751,Female,0,Yes,Yes,41,Two year,Mailed check,DSL,No internet service,Yes,No,45.22,1762.36,No
CUST-15752,Male,0,Yes,No,21,Month-to-month,Credit card,Fiber optic,No internet service,Yes,Yes,18.0,364.69,Yes
CUST-15753,Female,0,No,No,0,Month-to-month,Mailed check,No,No,Yes,No,92.01,20.0,No
CUST-15754,Female,1,Yes,No,11,Month-to-month,Bank transfer,Fiber optic,Yes,No internet service,No,18.0,204.7,No
CUST-15755,Male,0,No,Yes,6,One year,Bank transfer,Fiber optic,No,No internet service,No,44.95,278.07,No
CUST-15756,Male,0,No,No,9,Month-to-month,Electronic check,Fiber optic,No,No,Yes,34.41,341.4,Yes
CUST-15757,Female,1,Yes,No,23,Two year,Electronic check,Fiber optic,No,No internet service,Yes,91.31,2094.41,No
CUST-15758,Male,1,Yes,Yes,1,Month-to-month,Electronic check,No,Yes,Yes,Yes,114.08,129.9,No
CUST-15759,Female,0,No,Yes,0,Two year,Bank transfer,No,No internet service,No,Yes,67.32,20.0,No
CUST-15760,Male,0,Yes,No,13,One year,Mailed check,Fiber optic,Yes,No internet service,Yes,51.75,636.02,Yes
CUST-15761,Female,0,No,No,37,Two year,Electronic check,DSL,No internet service,No internet service,Yes,42.31,1607.48,No
CUST-15762,Male,1,Yes,Yes,0,Month-to-month,Electronic check,DSL,No internet service,No,No,75.59,20.0,No
CUST-15763,Female,1,No,No,45,Two year,Electronic check,DSL,No internet service,Yes,No,22.79,1092.21,No
CUST-15764,Female,0,No,Yes,11,One year,Electronic check,DSL,No internet service,No internet service,Yes,18.0,209.91,No
CUST-15765,Female,0,Yes,No,3,One year,Electronic check,No,Yes,No,No,39.11,128.89,No
CUST-15766,Male,0,Yes,No,20,Month-to-month,Electronic check,Fiber optic,No,No,Yes,51.03,966.01,No
CUST-15767,Male,0,No,No,72,Two year,Electronic check,DSL,No internet service,No,Yes,18.0,1353.07,No
CUST-15768,Female,0,No,No,18,Month-to-month,Mailed check,No,Yes,No,Yes,115.29,2031.13,No
CUST-15769,Female,1,Yes,No,27,Two year,Mailed check,No,No,No,No,45.11,1169.48,No
CUST-15770,Male,0,No,Yes,40,Month-to-month,Electronic check,No,No,Yes,No,36.18,1493.65,No
